plateifu,ew_1re,sn3_lier05_class,sn3_lier05_central,sn3_lier05_outer,sn3_lier05_has_sy_annulus,sn3_lier05_last_lier_re,sn2_lier05_class,sn2_lier05_central,sn2_lier05_outer,sn2_lier05_has_sy_annulus,sn2_lier05_last_lier_re,sn3_lier04_class,sn3_lier04_central,sn3_lier04_outer,sn3_lier04_has_sy_annulus,sn3_lier04_last_lier_re,sn3_lier06_class,sn3_lier06_central,sn3_lier06_outer,sn3_lier06_has_sy_annulus,sn3_lier06_last_lier_re,baseline_radial_profile,bpt_figure_path
9027-12704,5.561761511561338,Sy,Sy,SF,True,nan,Sy,Sy,SF,True,nan,Sy,Sy,SF,True,nan,Sy,Sy,SF,True,nan,"[{""r"": 0.19649824, ""class"": ""Sy""}, {""r"": 0.39299648, ""class"": ""Sy""}, {""r"": 0.58949472, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.78599296, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.9824911999999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.1789894399999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.3754876799999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.5719859199999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.7684841599999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9649823999999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1614806399999997, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9027/9027-12704.png
9027-12705,30.579443665497553,cLIER,LIER,SF,False,0.11421223,cLIER,LIER,SF,False,0.11841842,cLIER,LIER,SF,False,0.22842446,SF,SF,SF,False,nan,"[{""r"": 0.11421223, ""class"": ""LIER""}, {""r"": 0.22842446, ""class"": ""SF""}, {""r"": 0.34263668999999997, ""class"": ""SF""}, {""r"": 0.45684892, ""class"": ""SF""}, {""r"": 0.57106115, ""class"": ""SF""}, {""r"": 0.68527338, ""class"": ""SF""}, {""r"": 0.7994856100000001, ""class"": ""SF""}, {""r"": 0.9136978400000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.0279100700000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.1421223, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9027/9027-12705.png
9027-1901,104.45232152631579,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.505015, ""class"": ""SF""}, {""r"": 1.01003, ""class"": ""SF""}, {""r"": 1.515045, ""class"": ""SF""}, {""r"": 2.02006, ""class"": ""SF""}, {""r"": 2.525075, ""class"": ""SF""}, {""r"": 3.0300900000000004, ""class"": ""SF""}, {""r"": 3.5351050000000006, ""class"": ""SF""}, {""r"": 4.040120000000001, ""class"": ""SF""}, {""r"": 4.545135000000001, ""class"": ""SF""}, {""r"": 5.050150000000001, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9027/9027-1901.png
9027-1902,1.9633910886792452,eLIER,LIER,Bad_SNR (Lineless),False,1.54244224,eLIER,LIER,Bad_SNR (Lineless),False,1.6539398399999998,eLIER,LIER,Bad_SNR (Lineless),False,1.54244224,eLIER,LIER,Bad_SNR (Lineless),False,1.54244224,"[{""r"": 0.19280528, ""class"": ""LIER""}, {""r"": 0.38561056, ""class"": ""LIER""}, {""r"": 0.57841584, ""class"": ""LIER""}, {""r"": 0.77122112, ""class"": ""LIER""}, {""r"": 0.9640264, ""class"": ""LIER""}, {""r"": 1.15683168, ""class"": ""LIER""}, {""r"": 1.34963696, ""class"": ""LIER""}, {""r"": 1.54244224, ""class"": ""LIER""}, {""r"": 1.73524752, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9280528, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9027/9027-1902.png
9027-3701,20.966024523076925,SF,SF,SF,False,nan,SF,SF,SF,True,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.36105304, ""class"": ""SF""}, {""r"": 0.72210608, ""class"": ""SF""}, {""r"": 1.08315912, ""class"": ""SF""}, {""r"": 1.44421216, ""class"": ""SF""}, {""r"": 1.8052652, ""class"": ""SF""}, {""r"": 2.16631824, ""class"": ""SF""}, {""r"": 2.5273712799999997, ""class"": ""SF""}, {""r"": 2.8884243199999995, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.2494773599999993, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.610530399999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.971583439999999, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9027/9027-3701.png
9027-3702,17.162881867924526,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.30089435999999997, ""class"": ""SF""}, {""r"": 0.6017887199999999, ""class"": ""SF""}, {""r"": 0.9026830799999999, ""class"": ""SF""}, {""r"": 1.2035774399999999, ""class"": ""SF""}, {""r"": 1.5044718, ""class"": ""SF""}, {""r"": 1.80536616, ""class"": ""SF""}, {""r"": 2.1062605199999997, ""class"": ""SF""}, {""r"": 2.4071548799999998, ""class"": ""SF""}, {""r"": 2.70804924, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.0089436, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9027/9027-3702.png
9027-3703,19.858300173214282,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.23004134, ""class"": ""SF""}, {""r"": 0.46008268, ""class"": ""SF""}, {""r"": 0.6901240200000001, ""class"": ""SF""}, {""r"": 0.92016536, ""class"": ""SF""}, {""r"": 1.1502067, ""class"": ""SF""}, {""r"": 1.3802480400000001, ""class"": ""SF""}, {""r"": 1.6102893800000002, ""class"": ""SF""}, {""r"": 1.8403307200000003, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.0703720600000004, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.3004134000000005, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9027/9027-3703.png
9027-3704,0.8252019083556702,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9027/9027-3704.png
9027-6101,1.443438215873016,eLIER,LIER,Bad_SNR (Lineless),False,1.3941304999999997,eLIER,LIER,Bad_SNR (Lineless),False,2.0212619999999997,eLIER,LIER,Bad_SNR (Lineless),False,1.3941304999999997,cLIER,LIER,Bad_SNR (Lineless),False,1.1153043999999999,"[{""r"": 0.27882609999999997, ""class"": ""LIER""}, {""r"": 0.5576521999999999, ""class"": ""LIER""}, {""r"": 0.8364782999999999, ""class"": ""LIER""}, {""r"": 1.1153043999999999, ""class"": ""LIER""}, {""r"": 1.3941304999999997, ""class"": ""LIER""}, {""r"": 1.6729565999999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9517826999999994, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.2306087999999993, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.509434899999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.788260999999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.067087099999999, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9027/9027-6101.png
9027-6102,45.34799643697479,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.25679567, ""class"": ""SF""}, {""r"": 0.51359134, ""class"": ""SF""}, {""r"": 0.7703870099999999, ""class"": ""SF""}, {""r"": 1.02718268, ""class"": ""SF""}, {""r"": 1.28397835, ""class"": ""SF""}, {""r"": 1.54077402, ""class"": ""SF""}, {""r"": 1.79756969, ""class"": ""SF""}, {""r"": 2.05436536, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.3111610299999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.5679566999999994, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.8247523699999992, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9027/9027-6102.png
9027-6103,24.841502033057854,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.29997287, ""class"": ""SF""}, {""r"": 0.59994574, ""class"": ""SF""}, {""r"": 0.8999186100000001, ""class"": ""SF""}, {""r"": 1.19989148, ""class"": ""SF""}, {""r"": 1.49986435, ""class"": ""SF""}, {""r"": 1.79983722, ""class"": ""SF""}, {""r"": 2.09981009, ""class"": ""SF""}, {""r"": 2.39978296, ""class"": ""SF""}, {""r"": 2.69975583, ""class"": ""SF""}, {""r"": 2.9997287, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9027/9027-6103.png
9027-6104,27.899645719512197,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.32520967, ""class"": ""SF""}, {""r"": 0.65041934, ""class"": ""SF""}, {""r"": 0.97562901, ""class"": ""SF""}, {""r"": 1.30083868, ""class"": ""SF""}, {""r"": 1.62604835, ""class"": ""SF""}, {""r"": 1.95125802, ""class"": ""SF""}, {""r"": 2.27646769, ""class"": ""SF""}, {""r"": 2.60167736, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.92688703, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.2520967, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9027/9027-6104.png
9027-9101,14.188445321645023,SF,SF,SF,False,nan,outLIER,SF,SF,False,2.32892112,outLIER,SF,SF,False,2.18829552,SF,SF,SF,False,nan,"[{""r"": 0.27353694, ""class"": ""SF""}, {""r"": 0.54707388, ""class"": ""SF""}, {""r"": 0.82061082, ""class"": ""SF""}, {""r"": 1.09414776, ""class"": ""SF""}, {""r"": 1.3676847, ""class"": ""SF""}, {""r"": 1.6412216400000001, ""class"": ""SF""}, {""r"": 1.9147585800000002, ""class"": ""SF""}, {""r"": 2.18829552, ""class"": ""SF""}, {""r"": 2.46183246, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.7353694, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9027/9027-9101.png
9027-9102,35.96514549918567,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.18672723, ""class"": ""SF""}, {""r"": 0.37345446, ""class"": ""SF""}, {""r"": 0.56018169, ""class"": ""SF""}, {""r"": 0.74690892, ""class"": ""SF""}, {""r"": 0.93363615, ""class"": ""SF""}, {""r"": 1.12036338, ""class"": ""SF""}, {""r"": 1.30709061, ""class"": ""SF""}, {""r"": 1.49381784, ""class"": ""SF""}, {""r"": 1.68054507, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.8672723, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9027/9027-9102.png
9028-12701,11.539764041811848,SF,SF,Bad_SNR (Lineless),True,nan,SF,SF,SF,True,nan,SF,SF,Bad_SNR (Lineless),True,nan,SF,SF,Bad_SNR (Lineless),True,nan,"[{""r"": 0.18196901000000001, ""class"": ""Sy""}, {""r"": 0.36393802000000003, ""class"": ""SF""}, {""r"": 0.5459070300000001, ""class"": ""SF""}, {""r"": 0.7278760400000001, ""class"": ""SF""}, {""r"": 0.90984505, ""class"": ""SF""}, {""r"": 1.0918140600000001, ""class"": ""SF""}, {""r"": 1.2737830700000001, ""class"": ""SF""}, {""r"": 1.4557520800000001, ""class"": ""SF""}, {""r"": 1.63772109, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.8196901, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9028/9028-12701.png
9028-12702,7.063106938278146,cLIER,LIER,SF,False,0.36737728000000003,cLIER,LIER,SF,False,0.22547145,cLIER,LIER,SF,False,0.36737728000000003,cLIER,LIER,SF,False,0.36737728000000003,"[{""r"": 0.18368864000000001, ""class"": ""LIER""}, {""r"": 0.36737728000000003, ""class"": ""LIER""}, {""r"": 0.5510659200000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.7347545600000001, ""class"": ""SF""}, {""r"": 0.9184432, ""class"": ""SF""}, {""r"": 1.10213184, ""class"": ""SF""}, {""r"": 1.28582048, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.46950912, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.6531977599999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.8368863999999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.0205750399999998, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9028/9028-12702.png
9028-12703,16.58924588372093,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.24955940000000001, ""class"": ""SF""}, {""r"": 0.49911880000000003, ""class"": ""SF""}, {""r"": 0.7486782000000001, ""class"": ""SF""}, {""r"": 0.9982376000000001, ""class"": ""SF""}, {""r"": 1.247797, ""class"": ""SF""}, {""r"": 1.4973564000000001, ""class"": ""SF""}, {""r"": 1.7469158000000002, ""class"": ""SF""}, {""r"": 1.9964752000000003, ""class"": ""SF""}, {""r"": 2.2460346, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.495594, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9028/9028-12703.png
9028-12704,6.835579319685793,Bad_SNR (Lineless),Bad_SNR (Lineless),SF,False,nan,cLIER,LIER,SF,False,0.21277669999999999,Bad_SNR (Lineless),Bad_SNR (Lineless),SF,False,nan,Bad_SNR (Lineless),Bad_SNR (Lineless),SF,False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9028/9028-12704.png
9028-12705,29.025961331914896,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.24005716000000002, ""class"": ""SF""}, {""r"": 0.48011432000000004, ""class"": ""SF""}, {""r"": 0.7201714800000001, ""class"": ""SF""}, {""r"": 0.9602286400000001, ""class"": ""SF""}, {""r"": 1.2002858, ""class"": ""SF""}, {""r"": 1.4403429600000002, ""class"": ""SF""}, {""r"": 1.6804001200000003, ""class"": ""SF""}, {""r"": 1.9204572800000004, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1605144400000005, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.4005716000000006, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9028/9028-12705.png
9028-1901,0.7332215460344828,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9028/9028-1901.png
9028-1902,6.446886789583334,SF,SF,Bad_SNR (Lineless),False,nan,SF,SF,Bad_SNR (Lineless),False,nan,SF,SF,Bad_SNR (Lineless),False,nan,SF,SF,Bad_SNR (Lineless),False,nan,"[{""r"": 0.10854029999999999, ""class"": ""SF""}, {""r"": 0.21708059999999998, ""class"": ""SF""}, {""r"": 0.3256209, ""class"": ""SF""}, {""r"": 0.43416119999999997, ""class"": ""SF""}, {""r"": 0.5427015, ""class"": ""SF""}, {""r"": 0.6512418, ""class"": ""SF""}, {""r"": 0.7597821, ""class"": ""SF""}, {""r"": 0.8683224, ""class"": ""SF""}, {""r"": 0.9768627000000001, ""class"": ""SF""}, {""r"": 1.0854030000000001, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9028/9028-1902.png
9028-3701,0.3877642288322857,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9028/9028-3701.png
9028-3702,1.2930316846153846,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),False,nan,eLIER,LIER,Bad_SNR (Lineless),False,1.5577544499999998,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),False,nan,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9028/9028-3702.png
9028-3703,0.2688394673295145,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9028/9028-3703.png
9028-3704,0.3363981255615137,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9028/9028-3704.png
9028-6101,1.0819404284758065,cLIER,LIER,Bad_SNR (Lineless),False,0.26970909,cLIER,LIER,LIER,False,0.09884699599999999,eLIER,LIER,Bad_SNR (Lineless),False,0.26970909,SF,SF,Bad_SNR (Lineless),False,nan,"[{""r"": 0.08990303, ""class"": ""LIER""}, {""r"": 0.17980606, ""class"": ""SF""}, {""r"": 0.26970909, ""class"": ""LIER""}, {""r"": 0.35961212, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.44951515, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.53941818, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.62932121, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.71922424, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.80912727, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.8990303, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9028/9028-6101.png
9028-6102,0.25431986511403315,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9028/9028-6102.png
9028-6103,0.24703809356097559,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9028/9028-6103.png
9028-6104,0.9026479051724139,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9028/9028-6104.png
9028-9101,25.244959854054052,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.177181, ""class"": ""SF""}, {""r"": 0.354362, ""class"": ""SF""}, {""r"": 0.531543, ""class"": ""SF""}, {""r"": 0.708724, ""class"": ""SF""}, {""r"": 0.885905, ""class"": ""SF""}, {""r"": 1.063086, ""class"": ""SF""}, {""r"": 1.240267, ""class"": ""SF""}, {""r"": 1.417448, ""class"": ""SF""}, {""r"": 1.594629, ""class"": ""SF""}, {""r"": 1.77181, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9028/9028-9101.png
9028-9102,2.008485402118812,eLIER,LIER,Bad_SNR (Lineless),False,0.5789959800000001,cLIER,LIER,SF,False,0.79942652,eLIER,LIER,Bad_SNR (Lineless),False,0.5789959800000001,eLIER,LIER,Bad_SNR (Lineless),False,0.5789959800000001,"[{""r"": 0.19299866000000002, ""class"": ""LIER""}, {""r"": 0.38599732000000003, ""class"": ""LIER""}, {""r"": 0.5789959800000001, ""class"": ""LIER""}, {""r"": 0.7719946400000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.9649933, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.1579919600000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.3509906200000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.5439892800000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.7369879400000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9299866, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9028/9028-9102.png
9029-12701,2.51280952614623,cLIER,LIER,Bad_SNR (Lineless),False,0.55367271,cLIER,LIER,LIER,False,0.60058975,cLIER,LIER,Bad_SNR (Lineless),False,0.55367271,cLIER,LIER,Bad_SNR (Lineless),False,0.55367271,"[{""r"": 0.092278785, ""class"": ""SF""}, {""r"": 0.18455757, ""class"": ""LIER""}, {""r"": 0.27683635500000003, ""class"": ""LIER""}, {""r"": 0.36911514, ""class"": ""LIER""}, {""r"": 0.461393925, ""class"": ""LIER""}, {""r"": 0.55367271, ""class"": ""LIER""}, {""r"": 0.6459514949999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.7382302799999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.8305090649999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.9227878499999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.015066635, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9029/9029-12701.png
9029-12702,13.019771958181817,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.16016095, ""class"": ""SF""}, {""r"": 0.3203219, ""class"": ""SF""}, {""r"": 0.48048285, ""class"": ""SF""}, {""r"": 0.6406438, ""class"": ""SF""}, {""r"": 0.80080475, ""class"": ""SF""}, {""r"": 0.9609656999999999, ""class"": ""SF""}, {""r"": 1.12112665, ""class"": ""SF""}, {""r"": 1.2812876, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.44144855, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.6016095000000001, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9029/9029-12702.png
9029-12703,0.12825346853680153,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/9029/9029-12703.png
