mangaid,plateifu,ewha_1re,classification,classification_in_1psf,classification_out_1psf,last_lier_re,sy_annulus_flag,baseline_radial_profile,log_sersic_mass,log_elpetro_mass,phi,nsa_sersic_absmag [FNugriz]
51-160,10149-12705,1.7130773444444445,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,,,-9999.0,[-9999. -9999. -9999. -9999. -9999. -9999. -9999.]
51-161,10149-9101,4.290604822222223,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,,,-9999.0,[-9999. -9999. -9999. -9999. -9999. -9999. -9999.]
51-162,10149-9102,3.552576622222222,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,,,-9999.0,[-9999. -9999. -9999. -9999. -9999. -9999. -9999.]
51-163,10150-12701,5.013569533333333,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,,,-9999.0,[-9999. -9999. -9999. -9999. -9999. -9999. -9999.]
51-164,10150-12702,7.599953299999999,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,,,-9999.0,[-9999. -9999. -9999. -9999. -9999. -9999. -9999.]
51-165,10150-12703,37.62547733333333,SF,SF,SF,,False,"[{""r"": 1.56927, ""class"": ""SF""}, {""r"": 3.13854, ""class"": ""SF""}, {""r"": 4.70781, ""class"": ""SF""}, {""r"": 6.27708, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 7.846349999999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 9.415619999999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 10.984889999999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 12.554159999999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 14.123429999999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 15.692699999999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 17.261969999999998, ""class"": ""Bad_SNR (Lineless)""}]",,,-9999.0,[-9999. -9999. -9999. -9999. -9999. -9999. -9999.]
51-166,10150-12704,6.9583805666666665,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,,,-9999.0,[-9999. -9999. -9999. -9999. -9999. -9999. -9999.]
51-167,10150-12705,5.460918,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,,,-9999.0,[-9999. -9999. -9999. -9999. -9999. -9999. -9999.]
51-168,10150-9101,3.7355523444444447,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,,,-9999.0,[-9999. -9999. -9999. -9999. -9999. -9999. -9999.]
51-169,10150-9102,7.675089911111111,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,,,-9999.0,[-9999. -9999. -9999. -9999. -9999. -9999. -9999.]
1-72673,10213-12701,0.5449772863881579,Lineless,Lineless,Lineless,,False,,11.122153597617457,11.077026150088342,93.6263,[-15.1529 -16.9395 -19.8981 -21.6743 -22.4315 -22.7825 -23.0799]
1-72610,10213-12702,20.94181339673913,SF,SF,Bad_SNR (Lineless),,False,"[{""r"": 0.18122933000000002, ""class"": ""SF""}, {""r"": 0.36245866000000004, ""class"": ""SF""}, {""r"": 0.54368799, ""class"": ""SF""}, {""r"": 0.7249173200000001, ""class"": ""SF""}, {""r"": 0.9061466500000002, ""class"": ""SF""}, {""r"": 1.0873759800000002, ""class"": ""SF""}, {""r"": 1.2686053100000003, ""class"": ""SF""}, {""r"": 1.4498346400000004, ""class"": ""SF""}, {""r"": 1.6310639700000005, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.8122933000000006, ""class"": ""Bad_SNR (Lineless)""}]",9.311828002565155,9.305544823894977,9.64545,[-15.9277 -16.4256 -17.3762 -18.3081 -18.7395 -18.9179 -19.0103]
1-44990,10213-12703,10.088546263316584,SF,SF,Bad_SNR (Lineless),,False,"[{""r"": 0.16443564, ""class"": ""SF""}, {""r"": 0.32887128, ""class"": ""SF""}, {""r"": 0.49330692, ""class"": ""SF""}, {""r"": 0.65774256, ""class"": ""SF""}, {""r"": 0.8221782, ""class"": ""SF""}, {""r"": 0.98661384, ""class"": ""SF""}, {""r"": 1.15104948, ""class"": ""SF""}, {""r"": 1.31548512, ""class"": ""SF""}, {""r"": 1.47992076, ""class"": ""SF""}, {""r"": 1.6443564, ""class"": ""Bad_SNR (Lineless)""}]",9.537768739170627,9.533911802994044,91.3808,[-14.0822 -14.7403 -16.3247 -17.7606 -18.4237 -18.8637 -19.1096]
1-72607,10213-12704,0.3609462370418978,Lineless,Lineless,Lineless,,False,,11.117025899685025,11.037912317182307,154.771,[-14.7016 -16.4876 -19.7209 -21.5627 -22.3718 -22.7667 -23.0651]
1-72456,10213-12705,9.739875936401098,SF,SF,SF,,False,"[{""r"": 0.21903438999999997, ""class"": ""SF""}, {""r"": 0.43806877999999994, ""class"": ""SF""}, {""r"": 0.6571031699999998, ""class"": ""SF""}, {""r"": 0.8761375599999999, ""class"": ""SF""}, {""r"": 1.09517195, ""class"": ""SF""}, {""r"": 1.31420634, ""class"": ""SF""}, {""r"": 1.53324073, ""class"": ""SF""}, {""r"": 1.75227512, ""class"": ""SF""}, {""r"": 1.97130951, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1903439, ""class"": ""Bad_SNR (Lineless)""}]",10.374168900317871,10.169833078300275,3.77052,[-16.6155 -17.1624 -18.5476 -19.9329 -20.627  -20.9835 -21.2206]
1-72595,10213-1901,1.0005130189206348,eLIER,LIER,Bad_SNR (Lineless),0.9919488,False,"[{""r"": 0.1653248, ""class"": ""LIER""}, {""r"": 0.3306496, ""class"": ""LIER""}, {""r"": 0.4959744, ""class"": ""LIER""}, {""r"": 0.6612992, ""class"": ""LIER""}, {""r"": 0.826624, ""class"": ""LIER""}, {""r"": 0.9919488000000001, ""class"": ""LIER""}, {""r"": 1.1572736000000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.3225984000000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.4879232000000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.6532480000000003, ""class"": ""Bad_SNR (Lineless)""}]",10.339944090983794,10.114997741001279,139.483,[-12.8276 -14.5994 -17.9336 -19.6703 -20.4564 -20.8113 -21.04  ]
1-122611,10213-1902,26.22934800403226,SF,SF,SF,,False,"[{""r"": 0.11181804, ""class"": ""SF""}, {""r"": 0.22363608, ""class"": ""SF""}, {""r"": 0.33545411999999997, ""class"": ""SF""}, {""r"": 0.44727216, ""class"": ""SF""}, {""r"": 0.5590902, ""class"": ""SF""}, {""r"": 0.6709082399999999, ""class"": ""SF""}, {""r"": 0.7827262799999999, ""class"": ""SF""}, {""r"": 0.8945443199999998, ""class"": ""SF""}, {""r"": 1.0063623599999998, ""class"": ""SF""}, {""r"": 1.1181803999999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.2299984399999997, ""class"": ""Bad_SNR (Lineless)""}]",10.623041399718037,10.45647687037307,130.734,[-17.9819 -18.6732 -19.7017 -20.8573 -21.4622 -21.7629 -21.9634]
1-72733,10213-3701,8.68964405284553,SF,SF,Bad_SNR (Lineless),,False,"[{""r"": 0.12677116, ""class"": ""SF""}, {""r"": 0.25354232, ""class"": ""SF""}, {""r"": 0.38031348, ""class"": ""SF""}, {""r"": 0.50708464, ""class"": ""SF""}, {""r"": 0.6338558, ""class"": ""SF""}, {""r"": 0.76062696, ""class"": ""SF""}, {""r"": 0.88739812, ""class"": ""SF""}, {""r"": 1.01416928, ""class"": ""SF""}, {""r"": 1.14094044, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.2677116000000002, ""class"": ""Bad_SNR (Lineless)""}]",11.274033087185169,11.067706760071758,165.301,[-18.1384 -19.1659 -20.8347 -22.2983 -23.0919 -23.5216 -23.8594]
1-44971,10213-3702,0.1314765368365079,Lineless,Lineless,Lineless,,False,,11.232162277746674,11.111094410509336,134.65,[-15.6016 -17.4157 -20.0799 -21.8073 -22.6954 -23.1648 -23.5084]
1-72755,10213-3703,34.63439700473373,SF,SF,SF,,False,"[{""r"": 0.13941977, ""class"": ""SF""}, {""r"": 0.27883954, ""class"": ""SF""}, {""r"": 0.41825931, ""class"": ""SF""}, {""r"": 0.55767908, ""class"": ""SF""}, {""r"": 0.6970988499999999, ""class"": ""SF""}, {""r"": 0.8365186199999999, ""class"": ""SF""}, {""r"": 0.9759383899999998, ""class"": ""SF""}, {""r"": 1.1153581599999998, ""class"": ""SF""}, {""r"": 1.2547779299999997, ""class"": ""SF""}, {""r"": 1.3941976999999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.5336174699999996, ""class"": ""Bad_SNR (Lineless)""}]",9.324710364098776,9.307930115392532,91.9418,[-16.0917 -16.4421 -17.2597 -18.1754 -18.6544 -18.8146 -18.9615]
1-72719,10213-3704,0.1600086699409495,Lineless,Lineless,Lineless,,False,,11.392373309682428,11.237468333249568,124.692,[-15.3413 -17.1386 -20.3096 -22.1998 -23.0533 -23.425  -23.8856]
1-44590,10213-6101,0.3080858786566264,Lineless,Lineless,Lineless,,False,,10.922140816638953,10.568948771954654,111.437,[-18.7558 -18.8733 -19.881  -21.1809 -21.9567 -22.2907 -22.559 ]
1-72572,10213-6102,,Merger,Merger,Merger,,False,,10.709138465202136,10.620373446057105,166.852,[-13.5819 -13.7424 -18.6599 -20.4645 -21.3379 -21.7511 -22.0571]
1-44581,10213-6103,0.9050948472148542,Lineless,Lineless,Lineless,,False,,10.676612228929196,10.480752656132376,30.0061,[-14.8478 -15.8466 -18.7444 -20.4814 -21.277  -21.6643 -21.9403]
1-72562,10213-6104,0.2530338273609756,Lineless,Lineless,Lineless,,False,,11.009178845374386,10.913029295578774,176.092,[-14.9122 -16.7018 -19.5464 -21.4045 -22.1334 -22.5811 -22.723 ]
1-44999,10213-9101,7.961132987671234,SF,SF,SF,,False,"[{""r"": 0.2113628, ""class"": ""SF""}, {""r"": 0.4227256, ""class"": ""SF""}, {""r"": 0.6340884, ""class"": ""SF""}, {""r"": 0.8454512, ""class"": ""SF""}, {""r"": 1.056814, ""class"": ""SF""}, {""r"": 1.2681768, ""class"": ""SF""}, {""r"": 1.4795396, ""class"": ""SF""}, {""r"": 1.6909024000000001, ""class"": ""SF""}, {""r"": 1.9022652000000002, ""class"": ""SF""}, {""r"": 2.1136280000000003, ""class"": ""Bad_SNR (Lineless)""}]",10.049671468495342,9.918296182095766,76.5669,[-13.6523 -15.2298 -17.495  -19.0683 -19.8361 -20.2699 -20.549 ]
1-72706,10213-9102,14.762494917391304,SF,SF,Bad_SNR (Lineless),,False,"[{""r"": 0.18474008, ""class"": ""SF""}, {""r"": 0.36948016, ""class"": ""SF""}, {""r"": 0.55422024, ""class"": ""SF""}, {""r"": 0.73896032, ""class"": ""SF""}, {""r"": 0.9237004, ""class"": ""SF""}, {""r"": 1.10844048, ""class"": ""SF""}, {""r"": 1.2931805600000001, ""class"": ""SF""}, {""r"": 1.4779206400000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.6626607200000003, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.8474008000000004, ""class"": ""Bad_SNR (Lineless)""}]",8.689909705799584,8.75195466083182,3.45947,[-13.283  -14.4145 -15.738  -16.8148 -17.26   -17.4655 -17.5227]
1-604985,10214-12701,10.24468217357595,SF,SF,SF,,False,"[{""r"": 0.19098713, ""class"": ""SF""}, {""r"": 0.38197426, ""class"": ""SF""}, {""r"": 0.57296139, ""class"": ""SF""}, {""r"": 0.76394852, ""class"": ""SF""}, {""r"": 0.95493565, ""class"": ""SF""}, {""r"": 1.14592278, ""class"": ""SF""}, {""r"": 1.3369099100000001, ""class"": ""SF""}, {""r"": 1.52789704, ""class"": ""SF""}, {""r"": 1.71888417, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9098712999999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1008584299999997, ""class"": ""Bad_SNR (Lineless)""}]",10.029091443779619,9.802935786062376,165.231,[-15.9406 -16.5298 -17.8848 -19.217  -19.8944 -20.2318 -20.5124]
1-548430,10214-12702,0.1594361806059113,Lineless,Lineless,Lineless,,False,,10.913179955599755,10.796081483247203,36.456,[-14.3224 -16.1835 -19.4295 -21.1644 -21.867  -22.2344 -22.5442]
1-153608,10214-12703,0.9579014572972974,Lineless,Lineless,Lineless,,False,,10.884937463143872,10.773893908601714,88.6887,[-14.7624 -16.2605 -19.2355 -20.9947 -21.8044 -22.1882 -22.4587]
1-605051,10214-12704,0.1560364959841424,Lineless,Lineless,Lineless,,False,,11.379055204966683,11.189852308804246,56.6308,[-16.6599 -17.5713 -20.3705 -22.3027 -23.0622 -23.4128 -23.6483]
1-548428,10214-12705,0.5397302680529891,Lineless,Lineless,Lineless,,False,,10.999717182225103,10.956510350788921,29.9006,[-14.8441 -16.5468 -19.6902 -21.4157 -22.1349 -22.4047 -22.7867]
1-153518,10214-1901,1.3609801372513812,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,10.925928537643083,10.857474825186621,141.878,[-14.535  -16.5782 -19.2068 -21.0732 -21.9038 -22.2961 -22.6164]
1-153402,10214-1902,7.768078351351353,SF,SF,Bad_SNR (Lineless),,False,"[{""r"": 0.24892495, ""class"": ""SF""}, {""r"": 0.4978499, ""class"": ""SF""}, {""r"": 0.74677485, ""class"": ""SF""}, {""r"": 0.9956998, ""class"": ""SF""}, {""r"": 1.24462475, ""class"": ""SF""}, {""r"": 1.4935497, ""class"": ""SF""}, {""r"": 1.74247465, ""class"": ""SF""}, {""r"": 1.9913995999999998, ""class"": ""SF""}, {""r"": 2.24032455, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.4892495, ""class"": ""Bad_SNR (Lineless)""}]",9.54579928535667,9.483396136807169,60.9615,[-12.8499 -14.0689 -16.3687 -17.8102 -18.521  -18.8944 -19.0733]
59-65,10214-3701,30.52193799999999,SF,SF,SF,,False,"[{""r"": 0.8518259, ""class"": ""SF""}, {""r"": 1.7036518, ""class"": ""SF""}, {""r"": 2.5554777, ""class"": ""SF""}, {""r"": 3.4073036, ""class"": ""SF""}, {""r"": 4.2591295, ""class"": ""SF""}, {""r"": 5.1109554, ""class"": ""SF""}, {""r"": 5.9627813, ""class"": ""SF""}, {""r"": 6.814607199999999, ""class"": ""SF""}, {""r"": 7.666433099999999, ""class"": ""SF""}, {""r"": 8.518258999999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 9.370084899999998, ""class"": ""Bad_SNR (Lineless)""}]",,,-9999.0,[-9999. -9999. -9999. -9999. -9999. -9999. -9999.]
1-153317,10214-3702,1.478193826898148,eLIER,LIER,Bad_SNR (Lineless),0.7764754800000001,False,"[{""r"": 0.097059435, ""class"": ""LIER""}, {""r"": 0.19411887, ""class"": ""LIER""}, {""r"": 0.29117830499999997, ""class"": ""LIER""}, {""r"": 0.38823774, ""class"": ""LIER""}, {""r"": 0.485297175, ""class"": ""LIER""}, {""r"": 0.58235661, ""class"": ""LIER""}, {""r"": 0.6794160450000001, ""class"": ""LIER""}, {""r"": 0.7764754800000001, ""class"": ""LIER""}, {""r"": 0.8735349150000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.9705943500000002, ""class"": ""Bad_SNR (Lineless)""}]",10.461635066470727,10.363704093194816,177.675,[-13.7857 -15.1625 -18.1423 -19.9232 -20.7373 -21.1466 -21.4704]
1-153696,10214-3703,0.1657108814785433,Lineless,Lineless,Lineless,,False,,11.173183353674426,11.009323393381013,157.962,[-16.4177 -17.1244 -19.8191 -21.6948 -22.5221 -22.9828 -23.1508]
1-136508,10214-3704,0.5412497298275861,Lineless,Lineless,Lineless,,False,,10.65957965778917,10.570225275078785,75.8993,[-13.4313 -15.3978 -18.6393 -20.4228 -21.2544 -21.6124 -21.8998]
1-153412,10214-6101,16.583124740350875,outLIER,SF,LIER,2.09488928,False,"[{""r"": 0.26186116, ""class"": ""SF""}, {""r"": 0.52372232, ""class"": ""SF""}, {""r"": 0.7855834799999999, ""class"": ""SF""}, {""r"": 1.04744464, ""class"": ""SF""}, {""r"": 1.3093058, ""class"": ""SF""}, {""r"": 1.57116696, ""class"": ""LIER""}, {""r"": 1.83302812, ""class"": ""LIER""}, {""r"": 2.09488928, ""class"": ""LIER""}, {""r"": 2.35675044, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.6186116, ""class"": ""Bad_SNR (Lineless)""}]",9.323631555183054,9.36784771861483,175.063,[-15.7159 -16.1203 -17.2429 -18.2059 -18.6177 -18.8094 -18.9883]
1-136426,10214-6102,,Merger,Merger,Merger,,False,,10.517013693659768,10.371675449334626,125.091,[-12.9397 -15.2978 -18.4543 -20.1242 -20.9137 -21.2679 -21.5211]
1-153360,10214-6103,29.765771592692825,SF,SF,SF,,False,"[{""r"": 0.16021352, ""class"": ""SF""}, {""r"": 0.32042704, ""class"": ""SF""}, {""r"": 0.48064056, ""class"": ""SF""}, {""r"": 0.64085408, ""class"": ""SF""}, {""r"": 0.8010676, ""class"": ""SF""}, {""r"": 0.96128112, ""class"": ""SF""}, {""r"": 1.1214946399999999, ""class"": ""SF""}, {""r"": 1.28170816, ""class"": ""SF""}, {""r"": 1.44192168, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.6021352000000002, ""class"": ""Bad_SNR (Lineless)""}]",9.267134166174838,9.050128310900046,108.348,[-15.9075 -16.2529 -17.0176 -17.9669 -18.4134 -18.5994 -18.747 ]
1-153723,10214-6104,14.626126810355029,SF,SF,SF,,False,"[{""r"": 0.21272106000000002, ""class"": ""SF""}, {""r"": 0.42544212000000003, ""class"": ""SF""}, {""r"": 0.63816318, ""class"": ""SF""}, {""r"": 0.8508842400000001, ""class"": ""SF""}, {""r"": 1.0636053, ""class"": ""SF""}, {""r"": 1.27632636, ""class"": ""SF""}, {""r"": 1.4890474200000001, ""class"": ""SF""}, {""r"": 1.7017684800000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9144895400000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1272106, ""class"": ""Bad_SNR (Lineless)""}]",9.41838747861846,9.322262722010782,5.65646,[-15.3581 -15.8547 -16.8433 -17.9736 -18.53   -18.7722 -18.975 ]
1-153357,10214-9101,0.0775832561416818,Lineless,Lineless,Lineless,,False,,10.76200146688339,10.589803323282316,144.893,[-13.9058 -15.9208 -19.153  -20.7797 -21.506  -21.873  -22.1284]
1-153556,10214-9102,3.0436864732038837,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,11.251983572267264,11.053550914010899,46.1996,[-15.1628 -16.8424 -20.0421 -21.8687 -22.7457 -23.0953 -23.3458]
1-122111,10215-12701,3.5153724597536944,SF,SF,Bad_SNR (Lineless),,False,"[{""r"": 0.19224104, ""class"": ""SF""}, {""r"": 0.38448208, ""class"": ""SF""}, {""r"": 0.57672312, ""class"": ""SF""}, {""r"": 0.76896416, ""class"": ""SF""}, {""r"": 0.9612052, ""class"": ""SF""}, {""r"": 1.15344624, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.3456872800000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.5379283200000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.7301693600000003, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9224104000000004, ""class"": ""Bad_SNR (Lineless)""}]",10.763725907228034,10.668860026673373,45.5807,[-14.1342 -16.4843 -19.0268 -20.696  -21.5256 -21.9313 -22.2757]
1-121959,10215-12702,20.57387343856655,SF,SF,SF,,False,"[{""r"": 0.23135783999999998, ""class"": ""SF""}, {""r"": 0.46271567999999996, ""class"": ""SF""}, {""r"": 0.6940735199999999, ""class"": ""SF""}, {""r"": 0.9254313599999999, ""class"": ""SF""}, {""r"": 1.1567892, ""class"": ""SF""}, {""r"": 1.38814704, ""class"": ""SF""}, {""r"": 1.61950488, ""class"": ""SF""}, {""r"": 1.85086272, ""class"": ""SF""}, {""r"": 2.08222056, ""class"": ""SF""}, {""r"": 2.3135784, ""class"": ""Bad_SNR (Lineless)""}]",9.838573950428419,9.780016154523814,89.2377,[-16.7399 -17.354  -18.2345 -19.2639 -19.7631 -19.9659 -20.1525]
1-121923,10215-12703,31.15868571898048,SF,SF,SF,,False,"[{""r"": 0.19520984, ""class"": ""SF""}, {""r"": 0.39041968, ""class"": ""SF""}, {""r"": 0.58562952, ""class"": ""SF""}, {""r"": 0.78083936, ""class"": ""SF""}, {""r"": 0.9760492, ""class"": ""SF""}, {""r"": 1.17125904, ""class"": ""SF""}, {""r"": 1.36646888, ""class"": ""SF""}, {""r"": 1.56167872, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.75688856, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9520984, ""class"": ""Bad_SNR (Lineless)""}]",9.464380736627728,9.348772013844624,85.4756,[-16.4355 -16.9289 -17.8872 -18.7881 -19.1647 -19.3263 -19.4568]
1-605093,10215-12704,7.076585146153847,cLIER,LIER,LIER,0.9119394200000002,False,"[{""r"": 0.13027706, ""class"": ""LIER""}, {""r"": 0.26055412, ""class"": ""LIER""}, {""r"": 0.39083118, ""class"": ""SF""}, {""r"": 0.52110824, ""class"": ""SF""}, {""r"": 0.6513853000000001, ""class"": ""SF""}, {""r"": 0.7816623600000001, ""class"": ""LIER""}, {""r"": 0.9119394200000002, ""class"": ""LIER""}, {""r"": 1.0422164800000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.1724935400000003, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.3027706000000003, ""class"": ""Bad_SNR (Lineless)""}]",10.545511224021265,10.316657958265232,53.4326,[-16.8129 -17.3282 -18.8341 -20.319  -21.0523 -21.4119 -21.6693]
1-153693,10215-12705,13.05697640150376,SF,SF,SF,,False,"[{""r"": 0.21635358, ""class"": ""SF""}, {""r"": 0.43270716, ""class"": ""SF""}, {""r"": 0.6490607399999999, ""class"": ""SF""}, {""r"": 0.86541432, ""class"": ""SF""}, {""r"": 1.0817679, ""class"": ""SF""}, {""r"": 1.29812148, ""class"": ""SF""}, {""r"": 1.51447506, ""class"": ""SF""}, {""r"": 1.7308286400000001, ""class"": ""SF""}, {""r"": 1.9471822200000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1635358, ""class"": ""Bad_SNR (Lineless)""}]",10.634077051216467,10.479301720697723,123.661,[-17.905  -18.4358 -19.7096 -20.9084 -21.5234 -21.7947 -22.0134]
1-122310,10215-1901,17.285196762135925,SF,SF,SF,,False,"[{""r"": 0.22283797, ""class"": ""SF""}, {""r"": 0.44567594, ""class"": ""SF""}, {""r"": 0.6685139099999999, ""class"": ""SF""}, {""r"": 0.89135188, ""class"": ""SF""}, {""r"": 1.11418985, ""class"": ""SF""}, {""r"": 1.33702782, ""class"": ""SF""}, {""r"": 1.5598657900000001, ""class"": ""SF""}, {""r"": 1.7827037600000002, ""class"": ""SF""}, {""r"": 2.00554173, ""class"": ""SF""}, {""r"": 2.2283797, ""class"": ""Bad_SNR (Lineless)""}]",9.313356729854231,9.272943362272079,133.802,[-15.1021 -15.5269 -16.4672 -17.5713 -18.1472 -18.4127 -18.6338]
1-153901,10215-1902,3.9488745185185183,Sy,Sy,LIER,,True,"[{""r"": 0.52201405, ""class"": ""Sy""}, {""r"": 1.0440281, ""class"": ""Sy""}, {""r"": 1.56604215, ""class"": ""Sy""}, {""r"": 2.0880562, ""class"": ""LIER""}, {""r"": 2.61007025, ""class"": ""LIER""}, {""r"": 3.1320843000000003, ""class"": ""LIER""}, {""r"": 3.6540983500000004, ""class"": ""LIER""}, {""r"": 4.1761124, ""class"": ""LIER""}, {""r"": 4.69812645, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 5.2201405, ""class"": ""Bad_SNR (Lineless)""}]",9.65935895745848,9.699101141468843,74.8447,[-14.5011 -15.804  -17.6893 -18.8362 -19.3604 -19.5642 -19.7896]
1-122125,10215-3701,32.76364627555556,SF,SF,SF,,False,"[{""r"": 0.22798440000000003, ""class"": ""SF""}, {""r"": 0.45596880000000006, ""class"": ""SF""}, {""r"": 0.6839532000000001, ""class"": ""SF""}, {""r"": 0.9119376000000001, ""class"": ""SF""}, {""r"": 1.139922, ""class"": ""SF""}, {""r"": 1.3679064, ""class"": ""SF""}, {""r"": 1.5958908, ""class"": ""SF""}, {""r"": 1.8238752, ""class"": ""SF""}, {""r"": 2.0518596000000002, ""class"": ""SF""}, {""r"": 2.279844, ""class"": ""Bad_SNR (Lineless)""}]",9.125575596578699,8.999902272746844,51.7786,[-16.0934 -16.3084 -16.9177 -17.8357 -18.248  -18.3922 -18.5103]
1-548639,10215-3702,14.778537733846152,SF,SF,SF,,False,"[{""r"": 0.16975496, ""class"": ""LIER""}, {""r"": 0.33950992, ""class"": ""SF""}, {""r"": 0.50926488, ""class"": ""SF""}, {""r"": 0.67901984, ""class"": ""SF""}, {""r"": 0.8487748, ""class"": ""SF""}, {""r"": 1.01852976, ""class"": ""SF""}, {""r"": 1.18828472, ""class"": ""SF""}, {""r"": 1.35803968, ""class"": ""SF""}, {""r"": 1.5277946400000002, ""class"": ""SF""}, {""r"": 1.6975496000000003, ""class"": ""Bad_SNR (Lineless)""}]",10.664316602856463,10.563421751494202,7.94034,[-16.874  -17.6386 -18.9622 -20.5728 -21.3978 -21.771  -22.0047]
1-122138,10215-3703,4.446479543478261,cLIER,LIER,SF,0.73085424,False,"[{""r"": 0.24361808, ""class"": ""LIER""}, {""r"": 0.48723616, ""class"": ""LIER""}, {""r"": 0.73085424, ""class"": ""LIER""}, {""r"": 0.97447232, ""class"": ""SF""}, {""r"": 1.2180904, ""class"": ""SF""}, {""r"": 1.46170848, ""class"": ""SF""}, {""r"": 1.70532656, ""class"": ""SF""}, {""r"": 1.9489446400000001, ""class"": ""SF""}, {""r"": 2.19256272, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.4361808000000003, ""class"": ""Bad_SNR (Lineless)""}]",10.17760575067125,10.110222593173438,36.5176,[-14.242  -15.2656 -17.514  -19.2038 -20.0441 -20.4597 -20.7802]
